Actual,LSTM_Predicted,GRU_Predicted,SRNN_Predicted,CNN_Predicted
0.6206930209858468,0.6475539,0.5872047,0.59775126,0.6340708
0.6150317227916057,0.6475674,0.584585,0.59775084,0.63488424
0.6103465104929234,0.6475532,0.5837842,0.59773993,0.6353463
0.5898487066861885,0.6475444,0.5807344,0.59771454,0.63467515
0.5853587115666179,0.64752877,0.5751507,0.59768367,0.63138425
0.5936554416788677,0.64748096,0.5711602,0.5976398,0.62785846
0.5812591508052709,0.6474515,0.57351077,0.59762216,0.62368417
0.5730600292825768,0.6474399,0.5695498,0.5976083,0.62268543
0.5546120058565154,0.6474081,0.56423104,0.59756374,0.6220287
0.545924841386042,0.6473563,0.55912,0.5975145,0.6199174
0.5551976573938506,0.6472999,0.5551764,0.5974661,0.6138193
0.581161542215715,0.6472583,0.5550935,0.5974382,0.6089878
0.5840897999023914,0.6472627,0.5603183,0.5974606,0.60841465
0.5911176183504149,0.6472777,0.5627965,0.5974973,0.6117773
0.6076134699853587,0.64729786,0.5654508,0.59752595,0.6155015
0.6134699853587116,0.6473304,0.5692967,0.5975623,0.61709607
0.6124938994631528,0.64736116,0.5739951,0.59761155,0.6195479
0.5954123962908736,0.6474087,0.5746825,0.5976449,0.62132883
0.5892630551488531,0.64741796,0.57302994,0.5976567,0.6225126
0.5954123962908736,0.6474035,0.56975424,0.5976268,0.62250245
0.5932650073206442,0.6473898,0.571401,0.59761536,0.62205625
0.5948267447535384,0.6473917,0.57182467,0.597618,0.6221459
0.5906295754026355,0.64739895,0.57036483,0.5976112,0.6231424
0.5555880917520742,0.64738846,0.57005644,0.5976027,0.623135
0.520546608101513,0.64736116,0.55966306,0.59754884,0.6225203
0.5041483650561249,0.6472923,0.5487704,0.5974551,0.6180328
0.4717423133235725,0.6471881,0.5391704,0.59735256,0.60900486
0.4702781844802343,0.647066,0.5227332,0.5972019,0.5963552
0.5176183504148365,0.64692974,0.5129496,0.5970586,0.5829606
0.5030746705710103,0.6468711,0.52363396,0.5970571,0.57095623
0.5372376769155687,0.6468539,0.5224724,0.5970724,0.570344
0.5208394338701806,0.64685607,0.5328064,0.59712756,0.5773692
0.5187896534895071,0.64685714,0.5288298,0.5971447,0.58013916
0.490971205466081,0.64683414,0.52782726,0.5971132,0.5817789
0.5036603221083455,0.64678514,0.51908886,0.5970692,0.5817816
0.49106881405563696,0.6467402,0.5197364,0.5970295,0.57783914
0.4255734504636408,0.6467012,0.51736295,0.59701705,0.5731715
0.4747681795998048,0.6465933,0.49255294,0.5968379,0.5700165
0.40312347486578815,0.6464868,0.50018287,0.5967729,0.5635541
0.4587603709126403,0.64636135,0.48000613,0.5966241,0.55619204
0.4507564665690581,0.646277,0.48829982,0.59656376,0.5466919
0.43318692044899954,0.6462393,0.48556373,0.5965624,0.54483926
0.4265495363591997,0.6461723,0.48297682,0.5965147,0.5405095
0.41083455344070285,0.64608157,0.47775024,0.5964546,0.5389762
0.4231332357247438,0.64597267,0.47017586,0.5963385,0.53490543
0.4162030258662762,0.6458876,0.47136417,0.59630036,0.5303327
0.4617862371888727,0.64584875,0.47107124,0.5962951,0.5243819
0.4646168862859932,0.64585924,0.47678915,0.5963466,0.5215673
0.4751586139580283,0.6458842,0.48449743,0.5964508,0.5235955
0.4717423133235725,0.6459348,0.49099097,0.5965369,0.5308677
0.4620790629575403,0.64597887,0.49259585,0.5966008,0.5377065
0.43347974621766716,0.6459938,0.4907719,0.5966084,0.54068035
0.4365056124938995,0.64595807,0.4804689,0.59654284,0.5418695
0.4413860419716935,0.64589655,0.48148122,0.5965042,0.53817105
0.44773060029282574,0.64588034,0.48412988,0.5964954,0.53577626
0.47252318204001953,0.64589655,0.4854679,0.5965161,0.5357419
0.4828696925329429,0.6459367,0.49173772,0.59656906,0.53866386
0.4681307955100049,0.6460022,0.49871263,0.59665173,0.54332197
0.49350902879453395,0.6460568,0.49596795,0.596684,0.5479358
0.48374816983894586,0.6461015,0.5037379,0.5967456,0.5515046
0.503269887750122,0.6461501,0.50216115,0.5967759,0.55316556
0.5110785749145925,0.6462151,0.5091884,0.59683883,0.55678284
0.5011224987798927,0.6462976,0.51541305,0.5969365,0.5604893
0.4807223035627135,0.6463603,0.51490545,0.5969693,0.56609046
0.48169838945827237,0.64636767,0.50900054,0.5969432,0.56803167
0.4907759882869692,0.6463458,0.5095135,0.59691083,0.568923
0.500829673011225,0.646358,0.51240945,0.59691584,0.5673512
0.5124450951683749,0.64639497,0.5142684,0.5969372,0.56911254
0.5099072718399219,0.64643896,0.51965487,0.5969854,0.5719776
0.5037579306979014,0.6464954,0.52094215,0.5970257,0.5747209
0.4934114202049781,0.6465175,0.5200194,0.5970342,0.57637453
0.47535383113714014,0.6465141,0.5168685,0.5970118,0.5770019
0.47779404587603713,0.64647925,0.50994706,0.59694517,0.5760542
0.4900927281600781,0.646435,0.50864494,0.59689265,0.57272774
0.4822840409956076,0.6464311,0.5121569,0.5968929,0.5694345
0.4924353343094192,0.64645743,0.5110769,0.59690773,0.5673467
0.5087359687652513,0.6464547,0.5121105,0.5969232,0.5666214
0.5157637872132748,0.6464751,0.51725924,0.59694695,0.56728375
0.5109809663250366,0.6465144,0.52068675,0.5969944,0.57222545
0.48950707662274284,0.6465521,0.52183944,0.5970292,0.5747956
0.500829673011225,0.64655876,0.5161284,0.59701604,0.57532704
0.5094192288921425,0.6465399,0.516716,0.59699225,0.5743824
0.51469009272816,0.6465518,0.5198698,0.5970082,0.5724584
0.5135187896534895,0.64658976,0.5248364,0.5970578,0.5748409
0.5097120546608102,0.64662147,0.52391636,0.597074,0.5789249
0.5108833577354808,0.64663404,0.5244857,0.59707487,0.581342
0.5107857491459249,0.64664173,0.5243026,0.59707725,0.5818262
0.5235724743777452,0.6466433,0.52464926,0.59707165,0.58193415
0.5365544167886774,0.64667666,0.52977645,0.59710824,0.5833106
0.5423133235724744,0.6467293,0.5314064,0.59715235,0.5850332
0.5326500732064421,0.6467751,0.5378845,0.59721065,0.5883627
0.5333333333333333,0.64681673,0.53421915,0.59722817,0.5899035
0.545046364080039,0.6468208,0.535952,0.59722835,0.59180355
0.5451439726695949,0.64685,0.5395582,0.5972538,0.59238577
0.5420204978038068,0.6468857,0.5413139,0.5972819,0.5949391
